"RTD End Time Stamp","Zone Name","Zone PTID","RTD Zonal LBMP","RTD Zonal Losses","RTD Zonal Congestion","RTD Zonal Price Version"
"2023/02/18 04:10:00","H Q","61844","21.68","-0.58","0","1"
"2023/02/18 04:15:00","H Q","61844","21.64","-0.6","0","1"
"2023/02/18 04:20:00","H Q","61844","21.68","-0.6","0","1"
"2023/02/18 04:25:00","H Q","61844","21.69","-0.6","0","1"
"2023/02/18 04:30:00","H Q","61844","21.8","-0.6","0","1"
"2023/02/18 04:35:00","H Q","61844","21.84","-0.58","0","1"
"2023/02/18 04:40:00","H Q","61844","21.78","-0.58","0","1"
"2023/02/18 04:45:00","H Q","61844","21.78","-0.58","0","1"
"2023/02/18 04:50:00","H Q","61844","21.79","-0.58","0","1"
"2023/02/18 04:55:00","H Q","61844","22.55","-0.62","0","1"
"2023/02/18 05:00:00","H Q","61844","21.78","-0.6","0","1"
"2023/02/18 05:05:00","H Q","61844","21.65","-0.6","0","1"
"2023/02/18 05:10:00","H Q","61844","21.65","-0.6","0","1"
"2023/02/18 05:15:00","H Q","61844","21.76","-0.6","0","1"
"2023/02/18 05:20:00","H Q","61844","21.76","-0.6","0","1"
"2023/02/18 05:25:00","H Q","61844","21.39","-0.59","0","1"
"2023/02/18 05:30:00","H Q","61844","18.86","-0.52","0","1"
"2023/02/18 05:35:00","H Q","61844","18.91","-0.5","0","1"
"2023/02/18 05:40:00","H Q","61844","21.76","-0.58","0","1"
"2023/02/18 05:45:00","H Q","61844","21.48","-0.57","0","1"
"2023/02/18 05:50:00","H Q","61844","21.78","-0.6","0","1"
"2023/02/18 05:55:00","H Q","61844","21.71","-0.58","0","1"
"2023/02/18 06:00:00","H Q","61844","0.17","0","0","1"
"2023/02/18 06:05:00","H Q","61844","6.82","-0.15","0","1"
"2023/02/18 06:10:00","H Q","61844","11.14","-0.24","0","1"
"2023/02/18 06:15:00","H Q","61844","6.28","-0.14","0","1"
"2023/02/18 06:20:00","H Q","61844","6.52","-0.15","0","1"
"2023/02/18 06:25:00","H Q","61844","10.63","-0.24","0","1"
"2023/02/18 06:30:00","H Q","61844","10.38","-0.23","0","1"
"2023/02/18 06:35:00","H Q","61844","10.37","-0.23","0","1"
"2023/02/18 06:40:00","H Q","61844","15.97","-0.34","0","1"
"2023/02/18 06:45:00","H Q","61844","16","-0.34","0","1"
"2023/02/18 06:50:00","H Q","61844","10.08","-0.23","0","1"
"2023/02/18 06:55:00","H Q","61844","10.09","-0.22","0","1"
"2023/02/18 07:00:00","H Q","61844","10.31","-0.23","0","1"
"2023/02/18 07:05:00","H Q","61844","10","-0.24","0","1"
"2023/02/18 07:10:00","H Q","61844","5.85","-0.14","0","1"
"2023/02/18 07:15:00","H Q","61844","5.95","-0.14","0","1"
"2023/02/18 07:20:00","H Q","61844","5.96","-0.14","0","1"
"2023/02/18 07:25:00","H Q","61844","5.98","-0.13","0","1"
"2023/02/18 07:30:00","H Q","61844","7.93","-0.17","0","1"
"2023/02/18 07:35:00","H Q","61844","10.02","-0.22","0","1"
"2023/02/18 07:40:00","H Q","61844","17.96","-0.39","0","1"
"2023/02/18 07:45:00","H Q","61844","19.19","-0.43","0","1"
"2023/02/18 07:50:00","H Q","61844","10.01","-0.22","0","1"
"2023/02/18 07:55:00","H Q","61844","9.98","-0.21","0","1"
"2023/02/18 08:00:00","H Q","61844","0.67","-0.01","0","1"
"2023/02/18 08:05:00","H Q","61844","-2.38","0.05","0","1"
"2023/02/18 08:10:00","H Q","61844","0.37","-0.01","0","1"
"2023/02/18 08:15:00","H Q","61844","-1.98","0.04","0","1"
"2023/02/18 08:20:00","H Q","61844","6.28","-0.14","0","1"
"2023/02/18 08:25:00","H Q","61844","4.18","-0.09","0","1"
"2023/02/18 08:30:00","H Q","61844","1.51","-0.03","0","1"
"2023/02/18 08:35:00","H Q","61844","1.82","-0.04","0","1"
"2023/02/18 08:40:00","H Q","61844","5.4","-0.12","0","1"
"2023/02/18 08:45:00","H Q","61844","9.01","-0.2","0","1"
"2023/02/18 08:50:00","H Q","61844","4.74","-0.11","0","1"
"2023/02/18 08:55:00","H Q","61844","7.61","-0.17","0","1"
"2023/02/18 09:00:00","H Q","61844","10.34","-0.22","0","1"
"2023/02/18 09:05:00","H Q","61844","7.19","-0.15","0","1"
"2023/02/18 09:10:00","H Q","61844","10.14","-0.21","0","1"
"2023/02/18 09:15:00","H Q","61844","10.07","-0.21","0","1"
"2023/02/18 09:20:00","H Q","61844","7.71","-0.16","0","1"
"2023/02/18 09:25:00","H Q","61844","7.3","-0.15","0","1"
"2023/02/18 09:30:00","H Q","61844","10.14","-0.21","0","1"
"2023/02/18 09:35:00","H Q","61844","10.66","-0.21","0","1"
"2023/02/18 09:40:00","H Q","61844","4.91","-0.1","0","1"
"2023/02/18 09:45:00","H Q","61844","4.9","-0.1","0","1"
"2023/02/18 09:50:00","H Q","61844","4.92","-0.1","0","1"
"2023/02/18 09:55:00","H Q","61844","2.28","-0.05","0","1"
"2023/02/18 10:00:00","H Q","61844","7.62","-0.14","0","1"
"2023/02/18 10:00:44","H Q","61844","21.43","-0.39","0","1"
"2023/02/18 10:02:20","H Q","61844","7.46","-0.16","0","1"
"2023/02/18 10:05:00","H Q","61844","7.44","-0.16","0","1"
"2023/02/18 10:10:00","H Q","61844","7.44","-0.16","0","1"
"2023/02/18 10:15:00","H Q","61844","4.39","-0.09","0","1"
"2023/02/18 10:20:00","H Q","61844","4.64","-0.09","0","1"
"2023/02/18 10:25:00","H Q","61844","5.64","-0.12","0","1"
"2023/02/18 10:30:00","H Q","61844","1.79","-0.04","0","1"
"2023/02/18 10:35:00","H Q","61844","5.83","-0.11","0","1"
"2023/02/18 10:40:00","H Q","61844","4.84","-0.09","0","1"
"2023/02/18 10:45:00","H Q","61844","4.91","-0.1","0","1"
"2023/02/18 10:50:00","H Q","61844","2.22","-0.05","0","1"
"2023/02/18 10:55:00","H Q","61844","-0.35","0.01","0","1"
"2023/02/18 11:00:00","H Q","61844","-0.55","0.01","0","1"
"2023/02/18 11:05:00","H Q","61844","-0.56","0.01","0","1"
"2023/02/18 11:10:00","H Q","61844","-0.56","0.01","0","1"
"2023/02/18 11:15:00","H Q","61844","-3.42","0.07","0","1"
"2023/02/18 11:20:00","H Q","61844","-0.56","0.01","0","1"
"2023/02/18 11:25:00","H Q","61844","2.27","-0.04","0","1"
"2023/02/18 11:30:00","H Q","61844","-0.35","0.01","0","1"
"2023/02/18 11:35:00","H Q","61844","2.36","-0.04","0","1"
"2023/02/18 11:40:00","H Q","61844","2.35","-0.04","0","1"
"2023/02/18 11:45:00","H Q","61844","2.4","-0.04","0","1"
"2023/02/18 11:50:00","H Q","61844","-0.35","0.01","0","1"
"2023/02/18 11:55:00","H Q","61844","2.39","-0.04","0","1"
"2023/02/18 12:00:00","H Q","61844","-0.35","0.01","0","1"
"2023/02/18 12:05:00","H Q","61844","2.38","-0.04","0","1"
"2023/02/18 12:10:00","H Q","61844","-0.35","0.01","0","1"
"2023/02/18 12:15:00","H Q","61844","-2.93","0.06","0","1"
"2023/02/18 12:20:00","H Q","61844","-2.94","0.05","0","1"
"2023/02/18 12:25:00","H Q","61844","-2.95","0.06","0","1"
"2023/02/18 12:30:00","H Q","61844","-2.84","0.05","0","1"
"2023/02/18 12:35:00","H Q","61844","-2.83","0.05","0","1"
"2023/02/18 12:40:00","H Q","61844","-2.82","0.05","0","1"
"2023/02/18 12:45:00","H Q","61844","-2.59","0.05","0","1"
"2023/02/18 12:50:00","H Q","61844","-2.06","0.04","0","1"
"2023/02/18 12:55:00","H Q","61844","-2.06","0.04","0","1"
"2023/02/18 13:00:00","H Q","61844","0.37","-0.01","0","1"
"2023/02/18 13:05:00","H Q","61844","0.55","-0.01","0","1"
"2023/02/18 13:10:00","H Q","61844","-2.83","0.05","0","1"
"2023/02/18 13:15:00","H Q","61844","0.01","0","0","1"
"2023/02/18 13:20:00","H Q","61844","-2.93","0.06","0","1"
"2023/02/18 13:25:00","H Q","61844","-2.85","0.06","0","1"
"2023/02/18 13:30:00","H Q","61844","-2.82","0.05","0","1"
"2023/02/18 13:35:00","H Q","61844","-2.58","0.05","0","1"
"2023/02/18 13:40:00","H Q","61844","-2.58","0.05","0","1"
"2023/02/18 13:45:00","H Q","61844","-2.58","0.05","0","1"
"2023/02/18 13:50:00","H Q","61844","-2.56","0.05","0","1"
"2023/02/18 13:55:00","H Q","61844","-2.8","0.05","0","1"
"2023/02/18 14:00:00","H Q","61844","-2.04","0.04","0","1"
"2023/02/18 14:05:00","H Q","61844","-1.71","0.03","0","1"
"2023/02/18 14:10:00","H Q","61844","-1.72","0.03","0","1"
"2023/02/18 14:15:00","H Q","61844","-1.89","0.03","0","1"
"2023/02/18 14:20:00","H Q","61844","-2.59","0.04","0","1"
"2023/02/18 14:25:00","H Q","61844","-2.58","0.04","0","1"
"2023/02/18 14:30:00","H Q","61844","-2.07","0.04","0","1"
"2023/02/18 14:35:00","H Q","61844","-1.7","0.03","0","1"
"2023/02/18 14:40:00","H Q","61844","-3.27","0.06","0","1"
"2023/02/18 14:45:00","H Q","61844","-1.7","0.03","0","1"
"2023/02/18 14:50:00","H Q","61844","-3.27","0.06","0","1"
"2023/02/18 14:55:00","H Q","61844","-1.47","0.03","0","1"
"2023/02/18 15:00:00","H Q","61844","-3.16","0.06","0","1"
"2023/02/18 15:05:00","H Q","61844","-15.87","0.34","0","1"
"2023/02/18 15:10:00","H Q","61844","-15.37","0.31","0","1"
"2023/02/18 15:15:00","H Q","61844","-4.05","0.09","0","1"
"2023/02/18 15:20:00","H Q","61844","-3.82","0.08","0","1"
"2023/02/18 15:25:00","H Q","61844","-3.87","0.08","0","1"
"2023/02/18 15:30:00","H Q","61844","-3.87","0.08","0","1"
"2023/02/18 15:35:00","H Q","61844","-3.24","0.06","0","1"
"2023/02/18 15:40:00","H Q","61844","-3.86","0.07","0","1"
"2023/02/18 15:45:00","H Q","61844","-3.87","0.07","0","1"
"2023/02/18 15:50:00","H Q","61844","-4.17","0.09","0","1"
"2023/02/18 15:55:00","H Q","61844","-4.17","0.09","0","1"
"2023/02/18 16:00:00","H Q","61844","-3.68","0.08","0","1"
"2023/02/18 16:05:00","H Q","61844","-4.16","0.09","0","1"
"2023/02/18 16:10:00","H Q","61844","-4.09","0.09","0","1"
"2023/02/18 16:15:00","H Q","61844","-14.68","0.33","0","1"
"2023/02/18 16:20:00","H Q","61844","-4.29","0.1","0","1"
"2023/02/18 16:25:00","H Q","61844","-4.69","0.11","0","1"
"2023/02/18 16:30:00","H Q","61844","-5.61","0.13","0","1"
"2023/02/18 16:35:00","H Q","61844","-5.64","0.13","0","1"
"2023/02/18 16:40:00","H Q","61844","-6.08","0.14","0","1"
"2023/02/18 16:45:00","H Q","61844","-10.21","0.24","0","1"
"2023/02/18 16:50:00","H Q","61844","21.86","-0.51","0","1"
"2023/02/18 16:55:00","H Q","61844","21.77","-0.51","0","1"
"2023/02/18 17:00:00","H Q","61844","20.62","-0.51","0","1"
"2023/02/18 17:05:00","H Q","61844","-2.65","0.07","0","1"
"2023/02/18 17:10:00","H Q","61844","-4.73","0.12","0","1"
"2023/02/18 17:15:00","H Q","61844","-5.1","0.13","0","1"
"2023/02/18 17:20:00","H Q","61844","-6.38","0.16","0","1"
"2023/02/18 17:25:00","H Q","61844","-3.6","0.09","0","1"
"2023/02/18 17:30:00","H Q","61844","9.32","-0.23","0","1"
"2023/02/18 17:35:00","H Q","61844","21.81","-0.54","0","1"
"2023/02/18 17:40:00","H Q","61844","22.51","-0.55","0","1"
"2023/02/18 17:45:00","H Q","61844","23.48","-0.6","0","1"
"2023/02/18 17:50:00","H Q","61844","38.52","-1.03","0","1"
"2023/02/18 17:55:00","H Q","61844","27.7","-0.71","0","1"
"2023/02/18 18:00:00","H Q","61844","38.6","-0.95","0","1"
"2023/02/18 18:05:00","H Q","61844","48.21","-1.19","0","1"
"2023/02/18 18:10:00","H Q","61844","102.35","-2.41","0","1"
"2023/02/18 18:15:00","H Q","61844","157.31","-3.7","0","1"
"2023/02/18 18:20:00","H Q","61844","157.16","-3.69","0","1"
"2023/02/18 18:25:00","H Q","61844","83.62","-1.88","0","1"
"2023/02/18 18:30:00","H Q","61844","37.19","-0.84","0","1"
"2023/02/18 18:35:00","H Q","61844","28.64","-0.64","0","1"
"2023/02/18 18:40:00","H Q","61844","28.56","-0.67","0","1"
"2023/02/18 18:45:00","H Q","61844","38.64","-0.91","0","1"
"2023/02/18 18:50:00","H Q","61844","48.3","-1.14","0","1"
"2023/02/18 18:55:00","H Q","61844","72.66","-1.71","0","1"
"2023/02/18 19:00:00","H Q","61844","788.44","-20.18","0","1"
"2023/02/18 19:05:00","H Q","61844","79.69","-2.04","0","1"
"2023/02/18 19:10:00","H Q","61844","47.3","-1.26","0","1"
"2023/02/18 19:15:00","H Q","61844","47.11","-1.26","0","1"
"2023/02/18 19:20:00","H Q","61844","38.36","-1.02","0","1"
"2023/02/18 19:25:00","H Q","61844","31.35","-0.84","0","1"
"2023/02/18 19:30:00","H Q","61844","33.75","-0.9","0","1"
"2023/02/18 19:35:00","H Q","61844","72.72","-1.94","0","1"
"2023/02/18 19:40:00","H Q","61844","72.86","-1.95","0","1"
"2023/02/18 19:45:00","H Q","61844","39.58","-1.06","0","1"
"2023/02/18 19:50:00","H Q","61844","39.75","-1.06","0","1"
"2023/02/18 19:55:00","H Q","61844","38.29","-1.06","0","1"
"2023/02/18 20:00:00","H Q","61844","31.22","-0.83","0","1"
"2023/02/18 20:05:00","H Q","61844","23.22","-0.59","0","1"
"2023/02/18 20:10:00","H Q","61844","21.69","-0.58","0","1"
"2023/02/18 20:15:00","H Q","61844","23.64","-0.63","0","1"
"2023/02/18 20:20:00","H Q","61844","35.2","-0.94","0","1"
"2023/02/18 20:25:00","H Q","61844","21.71","-0.58","0","1"
"2023/02/18 20:30:00","H Q","61844","35.16","-0.94","0","1"
"2023/02/18 20:35:00","H Q","61844","35.27","-0.94","0","1"
"2023/02/18 20:40:00","H Q","61844","26.54","-0.71","0","1"
"2023/02/18 20:45:00","H Q","61844","35.27","-0.94","0","1"
"2023/02/18 20:50:00","H Q","61844","38.29","-1.02","0","1"
"2023/02/18 20:55:00","H Q","61844","38.29","-1.02","0","1"
"2023/02/18 21:00:00","H Q","61844","27.68","-0.74","0","1"
"2023/02/18 21:05:00","H Q","61844","21.34","-0.55","0","1"
"2023/02/18 21:10:00","H Q","61844","27.3","-0.7","0","1"
"2023/02/18 21:15:00","H Q","61844","8.57","-0.22","0","1"
"2023/02/18 21:20:00","H Q","61844","8.55","-0.22","0","1"
"2023/02/18 21:25:00","H Q","61844","2.99","-0.08","0","1"
"2023/02/18 21:30:00","H Q","61844","2.87","-0.07","0","1"
"2023/02/18 21:35:00","H Q","61844","8.62","-0.22","0","1"
"2023/02/18 21:40:00","H Q","61844","10.63","-0.27","0","1"
"2023/02/18 21:45:00","H Q","61844","14.51","-0.36","0","1"
"2023/02/18 21:50:00","H Q","61844","14.49","-0.36","0","1"
"2023/02/18 21:55:00","H Q","61844","14.52","-0.36","0","1"
"2023/02/18 22:00:00","H Q","61844","21.61","-0.51","0","1"
"2023/02/18 22:05:00","H Q","61844","14.81","-0.35","0","1"
"2023/02/18 22:10:00","H Q","61844","14.7","-0.36","0","1"
"2023/02/18 22:15:00","H Q","61844","21.64","-0.53","0","1"
"2023/02/18 22:20:00","H Q","61844","21.59","-0.53","0","1"
"2023/02/18 22:25:00","H Q","61844","21.62","-0.53","0","1"
"2023/02/18 22:30:00","H Q","61844","20.3","-0.5","0","1"
"2023/02/18 22:35:00","H Q","61844","20.26","-0.5","0","1"
"2023/02/18 22:40:00","H Q","61844","19.06","-0.47","0","1"
"2023/02/18 22:45:00","H Q","61844","18.86","-0.48","0","1"
"2023/02/18 22:50:00","H Q","61844","14.71","-0.38","0","1"
"2023/02/18 22:55:00","H Q","61844","14.75","-0.38","0","1"
"2023/02/18 23:00:00","H Q","61844","11.16","-0.27","0","1"
"2023/02/18 23:05:00","H Q","61844","11.37","-0.28","0","1"
"2023/02/18 23:10:00","H Q","61844","11.34","-0.28","0","1"
"2023/02/18 23:15:00","H Q","61844","15.26","-0.36","0","1"
"2023/02/18 23:20:00","H Q","61844","15.17","-0.36","0","1"
"2023/02/18 23:25:00","H Q","61844","15.15","-0.36","0","1"
"2023/02/18 23:30:00","H Q","61844","15.17","-0.36","0","1"
"2023/02/18 23:35:00","H Q","61844","11.39","-0.27","0","1"
"2023/02/18 23:40:00","H Q","61844","11.38","-0.27","0","1"
"2023/02/18 23:45:00","H Q","61844","18.34","-0.45","0","1"
"2023/02/18 23:50:00","H Q","61844","18.82","-0.48","0","1"
"2023/02/18 23:55:00","H Q","61844","19.57","-0.48","0","1"
"2023/02/19 00:00:00","H Q","61844","12.49","-0.32","0","1"
"2023/02/19 00:05:00","H Q","61844","12.47","-0.32","0","1"
"2023/02/19 00:10:00","H Q","61844","12.5","-0.31","0","1"
"2023/02/19 00:15:00","H Q","61844","14.2","-0.36","0","1"
"2023/02/19 00:20:00","H Q","61844","14.16","-0.38","0","1"
"2023/02/19 00:25:00","H Q","61844","14.16","-0.38","0","1"
"2023/02/19 00:30:00","H Q","61844","17.6","-0.47","0","1"
"2023/02/19 00:35:00","H Q","61844","14.16","-0.36","0","1"
"2023/02/19 00:40:00","H Q","61844","14.17","-0.36","0","1"
"2023/02/19 00:45:00","H Q","61844","13.95","-0.37","0","1"
"2023/02/19 00:50:00","H Q","61844","14.19","-0.38","0","1"
"2023/02/19 00:55:00","H Q","61844","12.51","-0.32","0","1"
"2023/02/19 01:00:00","H Q","61844","19.88","-0.53","0","1"
"2023/02/19 01:05:00","H Q","61844","18.56","-0.5","0","1"
"2023/02/19 01:10:00","H Q","61844","15.02","-0.38","0","1"
"2023/02/19 01:15:00","H Q","61844","18.2","-0.47","0","1"
"2023/02/19 01:20:00","H Q","61844","18.21","-0.47","0","1"
"2023/02/19 01:25:00","H Q","61844","16.55","-0.41","0","1"
"2023/02/19 01:30:00","H Q","61844","18.21","-0.47","0","1"
"2023/02/19 01:35:00","H Q","61844","18.25","-0.45","0","1"
"2023/02/19 01:40:00","H Q","61844","18.23","-0.45","0","1"
"2023/02/19 01:45:00","H Q","61844","18.23","-0.45","0","1"
"2023/02/19 01:50:00","H Q","61844","18.21","-0.45","0","1"
"2023/02/19 01:55:00","H Q","61844","14.17","-0.35","0","1"
"2023/02/19 02:00:00","H Q","61844","22.35","-0.57","0","1"
"2023/02/19 02:05:00","H Q","61844","13.6","-0.38","0","1"
"2023/02/19 02:10:00","H Q","61844","13.6","-0.38","0","1"
"2023/02/19 02:15:00","H Q","61844","10.76","-0.29","0","1"
"2023/02/19 02:20:00","H Q","61844","10.75","-0.29","0","1"
"2023/02/19 02:25:00","H Q","61844","9.47","-0.25","0","1"
"2023/02/19 02:30:00","H Q","61844","11.38","-0.29","0","1"
"2023/02/19 02:35:00","H Q","61844","11.37","-0.29","0","1"
"2023/02/19 02:40:00","H Q","61844","11.36","-0.29","0","1"
"2023/02/19 02:45:00","H Q","61844","10.2","-0.26","0","1"
"2023/02/19 02:50:00","H Q","61844","10.21","-0.26","0","1"
"2023/02/19 02:55:00","H Q","61844","10.36","-0.28","0","1"
"2023/02/19 03:00:00","H Q","61844","10.84","-0.27","0","1"
"2023/02/19 03:05:00","H Q","61844","13.31","-0.31","0","1"
"2023/02/19 03:10:00","H Q","61844","13.38","-0.3","0","1"
"2023/02/19 03:15:00","H Q","61844","18.25","-0.43","0","1"
"2023/02/19 03:20:00","H Q","61844","17.02","-0.4","0","1"
"2023/02/19 03:25:00","H Q","61844","17.15","-0.4","0","1"
"2023/02/19 03:30:00","H Q","61844","16.58","-0.39","0","1"
"2023/02/19 03:35:00","H Q","61844","18.25","-0.43","0","1"
"2023/02/19 03:40:00","H Q","61844","17.04","-0.4","0","1"
"2023/02/19 03:45:00","H Q","61844","18.25","-0.43","0","1"
"2023/02/19 03:50:00","H Q","61844","18.6","-0.44","0","1"
"2023/02/19 03:55:00","H Q","61844","18.27","-0.43","0","1"
"2023/02/19 04:00:00","H Q","61844","14.09","-0.33","0","1"
"2023/02/19 04:05:00","H Q","61844","14.47","-0.34","0","1"
"2023/02/19 04:10:00","H Q","61844","14.41","-0.34","0","1"
"2023/02/19 04:15:00","H Q","61844","14.18","-0.33","0","1"
"2023/02/19 04:20:00","H Q","61844","14.41","-0.34","0","1"
"2023/02/19 04:25:00","H Q","61844","14.35","-0.34","0","1"
"2023/02/19 04:30:00","H Q","61844","12.59","-0.3","0","1"
"2023/02/19 04:35:00","H Q","61844","12.59","-0.3","0","1"
"2023/02/19 04:40:00","H Q","61844","12.59","-0.3","0","1"
"2023/02/19 04:45:00","H Q","61844","12.56","-0.3","0","1"
"2023/02/19 04:50:00","H Q","61844","-14.15","0.35","0","1"
"2023/02/19 04:55:00","H Q","61844","9.79","-0.22","0","1"
"2023/02/19 05:00:00","H Q","61844","9.88","-0.23","0","1"
"2023/02/19 05:05:00","H Q","61844","10.37","-0.24","0","1"
"2023/02/19 05:10:00","H Q","61844","6.82","-0.17","0","1"
"2023/02/19 05:15:00","H Q","61844","11.98","-0.29","0","1"
"2023/02/19 05:20:00","H Q","61844","2.67","-0.07","0","1"
"2023/02/19 05:25:00","H Q","61844","6.84","-0.17","0","1"
"2023/02/19 05:30:00","H Q","61844","5.86","-0.14","0","1"
"2023/02/19 05:35:00","H Q","61844","4.52","-0.12","0","1"
"2023/02/19 05:40:00","H Q","61844","4.62","-0.12","0","1"
"2023/02/19 05:45:00","H Q","61844","3.73","-0.1","0","1"
"2023/02/19 05:50:00","H Q","61844","4.97","-0.13","0","1"
"2023/02/19 05:55:00","H Q","61844","4.86","-0.12","0","1"
"2023/02/19 06:00:00","H Q","61844","0.01","0","0","1"
"2023/02/19 06:05:00","H Q","61844","0.25","-0.01","0","1"
"2023/02/19 06:10:00","H Q","61844","-0.4","0.01","0","1"
"2023/02/19 06:15:00","H Q","61844","-0.24","0.01","0","1"
"2023/02/19 06:20:00","H Q","61844","-0.24","0.01","0","1"
"2023/02/19 06:25:00","H Q","61844","-0.25","0.01","0","1"
"2023/02/19 06:30:00","H Q","61844","-0.24","0.01","0","1"
"2023/02/19 06:35:00","H Q","61844","-0.29","0.01","0","1"
"2023/02/19 06:40:00","H Q","61844","-0.4","0.01","0","1"
"2023/02/19 06:45:00","H Q","61844","11.63","-0.25","0","1"
"2023/02/19 06:50:00","H Q","61844","0.02","0","0","1"
"2023/02/19 06:55:00","H Q","61844","0.01","0","0","1"
"2023/02/19 07:00:00","H Q","61844","-0.22","0.01","0","1"
"2023/02/19 07:05:00","H Q","61844","0.82","-0.02","0","1"
"2023/02/19 07:10:00","H Q","61844","2.07","-0.05","0","1"
"2023/02/19 07:15:00","H Q","61844","-0.27","0.01","0","1"
"2023/02/19 07:20:00","H Q","61844","-0.42","0.01","0","1"
"2023/02/19 07:25:00","H Q","61844","-0.41","0.01","0","1"
"2023/02/19 07:30:00","H Q","61844","-0.41","0.01","0","1"
"2023/02/19 07:35:00","H Q","61844","-1.12","0.03","0","1"
"2023/02/19 07:40:00","H Q","61844","-0.5","0.01","0","1"
"2023/02/19 07:45:00","H Q","61844","-0.5","0.01","0","1"
"2023/02/19 07:50:00","H Q","61844","-0.41","0.01","0","1"
"2023/02/19 07:55:00","H Q","61844","4.4","-0.1","0","1"
"2023/02/19 08:00:00","H Q","61844","12.56","-0.28","0","1"
"2023/02/19 08:05:00","H Q","61844","12.55","-0.27","0","1"
"2023/02/19 08:10:00","H Q","61844","12.55","-0.27","0","1"
"2023/02/19 08:15:00","H Q","61844","12.55","-0.28","0","1"
"2023/02/19 08:20:00","H Q","61844","12","-0.26","0","1"
"2023/02/19 08:25:00","H Q","61844","12.55","-0.27","0","1"
"2023/02/19 08:30:00","H Q","61844","11.61","-0.25","0","1"
"2023/02/19 08:35:00","H Q","61844","9.52","-0.21","0","1"
"2023/02/19 08:40:00","H Q","61844","9.63","-0.22","0","1"
"2023/02/19 08:45:00","H Q","61844","2.69","-0.06","0","1"
"2023/02/19 08:50:00","H Q","61844","6.93","-0.16","0","1"
"2023/02/19 08:55:00","H Q","61844","11.42","-0.26","0","1"
"2023/02/19 09:00:00","H Q","61844","12.14","-0.26","0","1"
"2023/02/19 09:05:00","H Q","61844","14.85","-0.3","0","1"
"2023/02/19 09:10:00","H Q","61844","15.31","-0.31","0","1"
"2023/02/19 09:15:00","H Q","61844","12.26","-0.25","0","1"
"2023/02/19 09:20:00","H Q","61844","12.08","-0.25","0","1"
"2023/02/19 09:25:00","H Q","61844","12.6","-0.26","0","1"
"2023/02/19 09:30:00","H Q","61844","12.6","-0.27","0","1"
"2023/02/19 09:35:00","H Q","61844","12.59","-0.27","0","1"
"2023/02/19 09:40:00","H Q","61844","12.58","-0.28","0","1"
"2023/02/19 09:45:00","H Q","61844","12.54","-0.28","0","1"
"2023/02/19 09:50:00","H Q","61844","9.31","-0.21","0","1"
"2023/02/19 09:55:00","H Q","61844","9.16","-0.21","0","1"
"2023/02/19 10:00:00","H Q","61844","-13.32","0.3","0","1"
"2023/02/19 10:05:00","H Q","61844","4.45","-0.1","0","1"
"2023/02/19 10:10:00","H Q","61844","4.48","-0.1","0","1"
"2023/02/19 10:15:00","H Q","61844","19.92","-0.43","0","1"
"2023/02/19 10:20:00","H Q","61844","10.47","-0.24","0","1"
"2023/02/19 10:25:00","H Q","61844","10.37","-0.23","0","1"
"2023/02/19 10:30:00","H Q","61844","10.43","-0.23","0","1"
"2023/02/19 10:35:00","H Q","61844","8.26","-0.19","0","1"
"2023/02/19 10:40:00","H Q","61844","10.42","-0.24","0","1"
"2023/02/19 10:45:00","H Q","61844","8.38","-0.2","0","1"
"2023/02/19 10:50:00","H Q","61844","8.65","-0.19","0","1"
"2023/02/19 10:55:00","H Q","61844","8.64","-0.19","0","1"
"2023/02/19 11:00:00","H Q","61844","9.09","-0.2","0","1"
"2023/02/19 11:05:00","H Q","61844","6.73","-0.14","0","1"
"2023/02/19 11:10:00","H Q","61844","-14.7","0.33","0","1"
"2023/02/19 11:15:00","H Q","61844","1.84","-0.04","0","1"
"2023/02/19 11:20:00","H Q","61844","3.08","-0.07","0","1"
"2023/02/19 11:25:00","H Q","61844","3.26","-0.08","0","1"
"2023/02/19 11:30:00","H Q","61844","1.83","-0.04","0","1"
"2023/02/19 11:35:00","H Q","61844","3.43","-0.08","0","1"
"2023/02/19 11:40:00","H Q","61844","3.42","-0.08","0","1"
"2023/02/19 11:45:00","H Q","61844","2.44","-0.06","0","1"
"2023/02/19 11:50:00","H Q","61844","2.41","-0.06","0","1"
"2023/02/19 11:55:00","H Q","61844","3.61","-0.08","0","1"
"2023/02/19 12:00:00","H Q","61844","2.06","-0.05","0","1"
"2023/02/19 12:05:00","H Q","61844","2.51","-0.06","0","1"
"2023/02/19 12:10:00","H Q","61844","1.72","-0.04","0","1"
"2023/02/19 12:14:34","H Q","61844","2.44","-0.05","0","1"
"2023/02/19 12:15:00","H Q","61844","1.4","-0.03","0","1"
"2023/02/19 12:15:52","H Q","61844","1.4","-0.03","0","1"
"2023/02/19 12:20:00","H Q","61844","1.39","-0.03","0","1"
"2023/02/19 12:25:00","H Q","61844","1.39","-0.03","0","1"
"2023/02/19 12:30:00","H Q","61844","1.26","-0.03","0","1"
"2023/02/19 12:35:00","H Q","61844","-2.7","0.06","0","1"
"2023/02/19 12:40:00","H Q","61844","-2.97","0.07","0","1"
"2023/02/19 12:45:00","H Q","61844","-2.69","0.06","0","1"
"2023/02/19 12:50:00","H Q","61844","-2.62","0.06","0","1"
"2023/02/19 12:55:00","H Q","61844","-2.52","0.06","0","1"
