Time,hq_import [kW],hq_export [kW],cons [kW],prod [kW],net [kW],T_slab,heating_total [kW],T_ext,T_int_setpoint,T_int,T_diff,cons_noheating [kW],DNI,GHI,DHI,light_cons [kW]
1.30.2018  5:45:00 PM,28.8,0,28.8,0,28.8,22.386,38.918,-8.808,21.5,21.62,-30.428,19.0705,0,0,0,14.374396
1.30.2018  6:00:00 PM,29.6,0,29.6,0,29.6,22.382,42.275,-8.616,21.5,21.555,-30.171,19.03125,0,0,0,14.46375
1.30.2018  6:15:00 PM,28.8,0,28.8,0,28.8,22.376,41.034,-8.486,21.5,21.477,-29.962,18.5415,0,0,0,14.09154
1.30.2018  6:30:00 PM,28.8,0,28.8,0,28.8,22.356,42.33,-8.465,21.5,21.458,-29.923,18.2175,0,0,0,13.8453
1.30.2018  6:45:00 PM,28.8,0,28.8,0,28.8,22.338,45.533,-8.529,21.5,21.423,-29.951,17.41675,0,0,0,13.23673
1.30.2018  7:00:00 PM,28,0,28,0,28,22.333,45.126,-8.589,21.5,21.393,-29.982,16.7185,0,0,0,12.70606
1.30.2018  7:15:00 PM,28,0,28,0,28,22.334,43.809,-8.652,21.5,21.368,-30.019,17.04775,0,0,0,12.95629
1.30.2018  7:30:00 PM,33.6,0,33.6,0,33.6,22.338,44.763,-8.727,21.5,21.373,-30.1,22.40925,0,0,0,17.03103
1.30.2018  7:45:00 PM,32.4,0,32.4,0,32.4,22.325,57.38,-8.839,21.5,21.375,-30.214,18.055,0,0,0,13.61817508
1.30.2018  8:00:00 PM,28.8,0,28.8,0,28.8,22.308,43.447,-8.981,21.5,21.407,-30.388,17.93825,0,0,0,13.63307
1.30.2018  8:15:00 PM,28,0,28,0,28,22.309,45.807,-9.131,21.5,21.396,-30.527,16.54825,0,0,0,12.57667
1.30.2018  8:30:00 PM,28.4,0,28.4,0,28.4,22.301,44.403,-9.221,21.5,21.369,-30.59,17.29925,0,0,0,13.14743
1.30.2018  8:45:00 PM,32.4,0,32.4,0,32.4,22.284,56.769,-9.433,21.5,21.333,-30.766,18.20775,0,0,0,13.83789
1.30.2018  9:00:00 PM,26.8,0,26.8,0,26.8,22.277,53.1,-9.763,21.5,21.213,-30.976,13.525,0,0,0,9.14091588
1.30.2018  9:15:00 PM,20,0,20,0,20,22.268,17.453,-10.131,18.2683,21.194,-31.325,15.63675,0,0,0,0
1.30.2018  9:30:00 PM,10.4,0,10.4,0,10.4,22.255,8.039,-10.373,18.56,21.11,-31.483,8.39025,0,0,0,0
1.30.2018  9:45:00 PM,10.4,0,10.4,0,10.4,22.216,7.016,-10.525,18.8517,20.993,-31.518,8.646,0,0,0,0
1.30.2018  10:00:00 PM,16,0,16,0,16,22.185,5.568,-10.63,19.1433,20.911,-31.541,14.608,0,0,0,0
1.30.2018  10:15:00 PM,14.8,0,14.8,0,14.8,22.165,7.762,-10.765,19.435,20.808,-31.573,12.8595,0,0,0,0
1.30.2018  10:30:00 PM,15.2,0,15.2,0,15.2,22.106,8.198,-10.892,19.7267,20.756,-31.649,13.1505,0,0,0,0
1.30.2018  10:45:00 PM,14.8,0,14.8,0,14.8,22.081,7.943,-11.047,20.0183,20.688,-31.735,12.81425,0,0,0,0
1.30.2018  11:00:00 PM,17.2,0,17.2,0,17.2,22.064,7.558,-11.16,20.31,20.648,-31.808,15.3105,0,0,0,0
1.30.2018  11:15:00 PM,19.2,0,19.2,0,19.2,22.046,8.12,-11.312,20.6017,20.561,-31.873,17.17,0,0,0,0
1.30.2018  11:30:00 PM,20,0,20,0,20,22.025,12.751,-11.519,20.8933,20.541,-32.06,16.81225,0,0,0,0
1.30.2018  11:45:00 PM,19.2,0,19.2,0,19.2,22.001,16.998,-11.707,21.185,20.55,-32.257,14.9505,0,0,0,0
1.31.2018  12:00:00 AM,11.6,0,11.6,0,11.6,21.993,18.272,-11.905,21.4767,20.565,-32.47,7.032,0,0,0,0
1.31.2018  12:15:00 AM,9.6,0,9.6,0,9.6,21.972,6.801,-12.049,18,20.559,-32.608,7.89975,0,0,0,0
1.31.2018  12:30:00 AM,14.4,0,14.4,0,14.4,21.931,5.044,-12.133,18,20.445,-32.578,13.139,0,0,0,0
1.31.2018  12:45:00 AM,14.8,0,14.8,0,14.8,21.903,6.867,-12.189,18,20.345,-32.534,13.08325,0,0,0,0
1.31.2018  1:00:00 AM,13.2,0,13.2,0,13.2,21.842,7.926,-12.286,18,20.31,-32.596,11.2185,0,0,0,0
1.31.2018  1:15:00 AM,9.2,0,9.2,0,9.2,21.809,9.081,-12.485,18,20.244,-32.729,6.92975,0,0,0,0
1.31.2018  1:30:00 AM,12.8,0,12.8,0,12.8,21.759,5.425,-12.475,18,20.17,-32.645,11.44375,0,0,0,0
1.31.2018  1:45:00 AM,14.8,0,14.8,0,14.8,21.735,7.327,-12.638,18,20.134,-32.772,12.96825,0,0,0,0
1.31.2018  2:00:00 AM,14,0,14,0,14,21.682,8.07,-12.855,18,20.077,-32.933,11.9825,0,0,0,0
1.31.2018  2:15:00 AM,9.2,0,9.2,0,9.2,21.654,9.026,-13.111,18,20.029,-33.141,6.9435,0,0,0,0
1.31.2018  2:30:00 AM,12.4,0,12.4,0,12.4,21.573,5.209,-13.403,18,19.961,-33.365,11.09775,0,0,0,0
1.31.2018  2:45:00 AM,14.4,0,14.4,0,14.4,21.548,6.686,-13.637,18,19.911,-33.549,12.7285,0,0,0,0
1.31.2018  3:00:00 AM,13.2,0,13.2,0,13.2,21.499,7.944,-13.843,18,19.873,-33.716,11.214,0,0,0,0
1.31.2018  3:15:00 AM,12,0,12,0,12,21.457,8.086,-14.061,18,19.823,-33.884,9.9785,0,0,0,0
1.31.2018  3:30:00 AM,8.8,0,8.8,0,8.8,21.412,9.052,-14.213,18,19.736,-33.949,6.537,0,0,0,0
1.31.2018  3:45:00 AM,13.2,0,13.2,0,13.2,21.362,5.502,-14.322,18,19.694,-34.017,11.8245,0,0,0,0
1.31.2018  4:00:00 AM,13.6,0,13.6,0,13.6,21.338,7.304,-14.473,18,19.654,-34.127,11.774,0,0,0,0
1.31.2018  4:15:00 AM,14,0,14,0,14,21.288,7.411,-14.665,18.2683,19.618,-34.283,12.14725,0,0,0,0
1.31.2018  4:30:00 AM,14,0,14,0,14,21.243,7.595,-14.782,18.56,19.584,-34.366,12.10125,0,0,0,0
1.31.2018  4:45:00 AM,13.6,0,13.6,0,13.6,21.193,9.052,-14.838,18.8517,19.521,-34.358,11.337,0,0,0,0
1.31.2018  5:00:00 AM,14.4,0,14.4,0,14.4,21.17,24.556,-15.07,19.1433,19.485,-34.556,8.261,0,0,0,0
1.31.2018  5:15:00 AM,17.2,0,17.2,0,17.2,21.149,14.323,-15.492,19.435,19.489,-34.981,13.61925,0,0,0,0
1.31.2018  5:30:00 AM,17.2,0,17.2,0,17.2,21.127,34.364,-15.714,19.7267,19.471,-35.185,8.609,0,0,0,0
1.31.2018  5:45:00 AM,18,0,18,0,18,21.11,43.59,-15.814,20.0183,19.453,-35.267,7.1025,0,0,0,0
1.31.2018  6:00:00 AM,18.8,0,18.8,0,18.8,21.104,46.982,-15.997,20.31,19.48,-35.476,7.0545,0,0,0,0
1.31.2018  6:15:00 AM,22.4,0,22.4,0,22.4,21.094,48.82,-16.16,20.6017,19.509,-35.668,10.195,0,0,0,0
1.31.2018  6:30:00 AM,22.8,0,22.8,0,22.8,21.088,68.455,-16.257,20.8933,19.559,-35.816,5.68625,0,0,0,0
1.31.2018  6:45:00 AM,22.4,0,22.4,0,22.4,21.084,69.025,-16.473,21.185,19.575,-36.048,5.14375,0,0,0,0
1.31.2018  7:00:00 AM,20.8,0,20.8,0,20.8,21.091,67.756,-16.543,21.4767,19.619,-36.162,3.861,0,0.283,0.267,0
1.31.2018  7:15:00 AM,19.2,0,23.48,4.28,19.2,21.097,47.786,-16.497,21.5,19.635,-36.132,11.5335,0,5.585,5.438,0
1.31.2018  7:30:00 AM,19.6,0,32.76,13.16,19.6,21.104,67.753,-16.435,21.5,19.678,-36.113,15.82175,80.194,20.487,15.128,0
1.31.2018  7:45:00 AM,15.6,0,39.36,23.76,15.6,21.105,60.458,-16.45,21.5,19.723,-36.172,24.2455,415.587,60.369,25.136,0
1.31.2018  8:00:00 AM,4,0.148,36.412,32.56,3.852,21.111,79.444,-16.492,21.5,19.81,-36.302,16.551,534.81,98.882,32.99,0
1.31.2018  8:15:00 AM,0,1.444,38.556,40,-1.444,21.107,80.012,-16.451,21.5,19.893,-36.344,18.553,608.187,138.813,40.756,0
1.31.2018  8:30:00 AM,0,6.94,40.1,47.04,-6.94,21.12,79.354,-16.294,21.5,20.073,-36.367,20.2615,671.693,180.493,47.341,0
1.31.2018  8:45:00 AM,0,14.472,38.208,52.68,-14.472,21.142,80.042,-16.165,21.5,20.203,-36.368,18.1975,722.057,221.347,52.883,0
1.31.2018  9:00:00 AM,0,21.964,36.756,58.72,-21.964,21.168,86.24,-15.642,21.5,20.376,-36.018,15.196,761.677,261.617,58.479,0
1.31.2018  9:15:00 AM,0,26.708,36.652,63.36,-26.708,21.204,61.171,-15.463,21.5,20.568,-36.031,21.35925,782.28,297.1,63.673,0
1.31.2018  9:30:00 AM,0,29.372,39.308,68.68,-29.372,21.259,81.425,-15.105,21.5,20.732,-35.838,18.95175,812.887,334.56,68.048,0
1.31.2018  9:45:00 AM,0,32.304,39.976,72.28,-32.304,21.317,70.939,-15,21.5,20.881,-35.881,22.24125,815.46,365.737,76.341,0
1.31.2018  10:00:00 AM,0,39.404,36.916,76.32,-39.404,21.405,75.052,-14.546,21.5,21.002,-35.548,18.153,808.963,396.617,89.482,0
1.31.2018  10:15:00 AM,0,41.764,37.796,79.56,-41.764,21.476,69.628,-14.386,21.5,21.09,-35.477,20.389,786.397,410.643,94.262,15.49564
1.31.2018  10:30:00 AM,0,43.404,37.916,81.32,-43.404,21.576,64.724,-14.186,21.5,21.196,-35.382,21.735,789.477,430.987,97.424,16.5186
1.31.2018  10:45:00 AM,0,45.468,35.532,81,-45.468,21.662,62.895,-13.732,21.5,21.276,-35.008,19.80825,816.563,456.11,97.638,15.05427
1.31.2018  11:00:00 AM,0,49.992,35.168,85.16,-49.992,21.754,64.528,-13.062,21.5,21.381,-34.444,19.036,850.317,483.057,97.137,14.46736
1.31.2018  11:15:00 AM,0,53.8,33,86.8,-53.8,21.849,67.395,-12.524,21.5,21.529,-34.052,16.15125,877.78,504.713,98.241,12.27495
1.31.2018  11:30:00 AM,0,55.84,28.52,84.36,-55.84,21.934,64.577,-12.232,21.5,21.637,-33.869,12.37575,856.303,522.88,118.733,9.40557
1.31.2018  11:45:00 AM,0,53.64,27.96,81.6,-53.64,22.024,45.927,-11.651,21.5,21.779,-33.43,16.47825,774.747,507.793,137.603,12.52347
1.31.2018  12:00:00 PM,0,52.6,28,80.6,-52.6,22.174,42.849,-11.392,21.5,21.84,-33.232,17.28775,662.903,475.79,156.993,13.13869
1.31.2018  12:15:00 PM,0,40.44,29.16,69.6,-40.44,22.261,38.319,-10.976,21.5,21.87,-32.846,19.58025,637.053,475.807,169.427,14.88099
1.31.2018  12:30:00 PM,0,26.64,26.32,52.96,-26.64,22.343,38.332,-10.578,21.5,21.91,-32.488,16.737,201.997,327.697,227.387,12.72012
1.31.2018  12:45:00 PM,0,32.68,27.4,60.08,-32.68,22.412,27.491,-10.487,21.5,21.922,-32.409,20.52725,271.717,388.17,256.053,15.60071
1.31.2018  1:00:00 PM,0,7.24,31.8,39.04,-7.24,22.46,37.872,-9.814,21.5,21.915,-31.729,22.332,205.023,362.167,262.93,16.63191769
1.31.2018  1:15:00 PM,4,0.56,27.88,24.44,3.44,22.496,37.941,-9.146,21.5,21.897,-31.043,18.39475,48.07,291.763,264.613,13.98001
1.31.2018  1:30:00 PM,9.6,0,31.28,21.68,9.6,22.513,30.626,-8.803,21.5,21.886,-30.689,23.6235,0.906,257.957,251.893,17.95386
1.31.2018  1:45:00 PM,9.6,0,30.84,21.24,9.6,22.516,34.302,-8.396,21.5,21.831,-30.227,22.2645,16.221,268.32,255.853,15.68662677
1.31.2018  2:00:00 PM,15.2,0,31.32,16.12,15.2,22.51,36.875,-8.448,21.5,21.784,-30.233,22.10125,10.575,228.097,219.18,16.49645895
1.31.2018  2:15:00 PM,18,0,30.88,12.88,18,22.512,36.028,-8.844,21.5,21.73,-30.574,21.873,0.075,181.22,177.277,16.14642127
1.31.2018  2:30:00 PM,20,0,31.52,11.52,20,22.49,38.998,-9.28,21.5,21.692,-30.972,21.7705,0.154,153.023,149.673,16.53952028
1.31.2018  2:45:00 PM,16.8,0,24.96,8.16,16.8,22.488,39.619,-9.53,21.5,21.645,-31.175,15.05525,0,135.05,132.12,11.44199
1.31.2018  3:00:00 PM,20.8,0,26.36,5.56,20.8,22.465,15.296,-9.698,21.5,21.597,-31.295,22.536,0,89.288,87.386,17.12736
1.31.2018  3:15:00 PM,21.6,0,27.24,5.64,21.6,22.444,37.715,-9.985,21.5,21.554,-31.539,17.81125,0,76.768,75.062,13.19548146
1.31.2018  3:30:00 PM,24,0,28.84,4.84,24,22.438,39.07,-10.327,21.5,21.498,-31.825,19.0725,0,72.164,70.504,14.4951
1.31.2018  3:45:00 PM,32.4,0,35.2,2.8,32.4,22.421,39.255,-10.413,21.5,21.465,-31.878,25.38625,0,57.011,55.692,19.29355
1.31.2018  4:00:00 PM,33.6,0,34.72,1.12,33.6,22.426,48.092,-10.648,21.5,21.425,-32.073,22.697,0,29.833,29.143,15.78684599
1.31.2018  4:15:00 PM,29.6,0,29.88,0.28,29.6,22.416,57.948,-10.871,21.5,21.423,-32.294,15.393,0,15.572,15.245,11.69868
1.31.2018  4:30:00 PM,28.8,0,28.8,0,28.8,22.397,47.684,-10.937,21.5,21.391,-32.328,16.879,0,8.032,7.861,12.82804
1.31.2018  4:45:00 PM,30.4,0,30.4,0,30.4,22.397,48.874,-11.023,21.5,21.389,-32.411,18.1815,0,2.697,2.615,13.81794
1.31.2018  5:00:00 PM,32.8,0,32.8,0,32.8,22.388,48.357,-11.228,21.5,21.331,-32.56,20.71075,0,0,0,15.74017
1.31.2018  5:15:00 PM,32.8,0,32.8,0,32.8,22.39,60.794,-11.36,21.5,21.294,-32.653,17.6015,0,0,0,13.37714
1.31.2018  5:30:00 PM,32.4,0,32.4,0,32.4,22.389,64.247,-11.414,21.5,21.282,-32.696,16.33825,0,0,0,12.41707
1.31.2018  5:45:00 PM,29.2,0,29.2,0,29.2,22.381,44.963,-11.509,21.5,21.269,-32.779,17.95925,0,0,0,13.64903
1.31.2018  6:00:00 PM,32.8,0,32.8,0,32.8,22.364,45.194,-11.654,21.5,21.237,-32.891,21.5015,0,0,0,16.34114
1.31.2018  6:15:00 PM,32.4,0,32.4,0,32.4,22.37,59.111,-11.816,21.5,21.25,-33.066,17.62225,0,0,0,13.39291
1.31.2018  6:30:00 PM,31.6,0,31.6,0,31.6,22.364,62.77,-11.966,21.5,21.204,-33.17,15.9075,0,0,0,12.0897
1.31.2018  6:45:00 PM,28.8,0,28.8,0,28.8,22.354,50.002,-12.086,21.5,21.166,-33.253,16.2995,0,0,0,12.38762
1.31.2018  7:00:00 PM,28.4,0,28.4,0,28.4,22.342,50.528,-12.086,21.5,21.158,-33.245,15.768,0,0,0,11.98368
1.31.2018  7:15:00 PM,32.8,0,32.8,0,32.8,22.345,44.413,-11.997,21.5,21.129,-33.126,21.69675,0,0,0,16.48953
1.31.2018  7:30:00 PM,33.2,0,33.2,0,33.2,22.332,62.857,-11.964,21.5,21.12,-33.084,17.48575,0,0,0,13.28917
1.31.2018  7:45:00 PM,32.4,0,32.4,0,32.4,22.331,63.112,-11.916,21.5,21.131,-33.047,16.622,0,0,0,12.63272
1.31.2018  8:00:00 PM,29.2,0,29.2,0,29.2,22.32,60.761,-11.901,21.5,21.113,-33.014,14.00975,0,0,0,10.64741
1.31.2018  8:15:00 PM,27.6,0,27.6,0,27.6,22.32,58.493,-11.888,21.5,21.107,-32.995,12.97675,0,0,0,9.86233
1.31.2018  8:30:00 PM,28.4,0,28.4,0,28.4,22.333,50.189,-11.903,21.5,21.118,-33.021,15.85275,0,0,0,12.04809
1.31.2018  8:45:00 PM,33.6,0,33.6,0,33.6,22.326,49.123,-11.906,21.5,21.092,-32.998,21.31925,0,0,0,0
1.31.2018  9:00:00 PM,23.2,0,23.2,0,23.2,22.314,59.994,-11.889,21.5,21.072,-32.961,8.2015,0,0,0,0
1.31.2018  9:15:00 PM,19.6,0,19.6,0,19.6,22.295,19.684,-11.864,18.2683,21.021,-32.886,14.679,0,0,0,0
1.31.2018  9:30:00 PM,16,0,16,0,16,22.271,8.655,-11.797,18.56,20.9,-32.697,13.83625,0,0,0,0
1.31.2018  9:45:00 PM,14,0,14,0,14,22.243,9.349,-11.877,18.8517,20.804,-32.681,11.66275,0,0,0,0
1.31.2018  10:00:00 PM,10,0,10,0,10,22.207,10.417,-11.691,19.1433,20.756,-32.447,7.39575,0,0,0,0
1.31.2018  10:15:00 PM,15.2,0,15.2,0,15.2,22.165,4.943,-11.453,19.435,20.662,-32.115,13.96425,0,0,0,0
1.31.2018  10:30:00 PM,17.2,0,17.2,0,17.2,22.137,6.519,-11.43,19.7267,20.612,-32.041,15.57025,0,0,0,0
1.31.2018  10:45:00 PM,18,0,18,0,18,22.121,7.49,-11.368,20.0183,20.555,-31.922,16.1275,0,0,0,0
1.31.2018  11:00:00 PM,15.2,0,15.2,0,15.2,22.092,10.252,-11.501,20.31,20.534,-32.035,12.637,0,0,0,0
1.31.2018  11:15:00 PM,17.2,0,17.2,0,17.2,22.077,7.204,-11.596,20.6017,20.48,-32.076,15.399,0,0,0,0
1.31.2018  11:30:00 PM,18.4,0,18.4,0,18.4,22.055,13.054,-11.668,20.8933,20.478,-32.146,15.1365,0,0,0,0
1.31.2018  11:45:00 PM,18.8,0,18.8,0,18.8,22.034,17.79,-11.698,21.185,20.445,-32.143,14.3525,0,0,0,0
02.01.2018 00:00,13.009,0,13.009,0,13.009,22.027,18.534,-11.697,21.4767,20.44,-32.137,8.3755,0,0,0,0
02.01.2018 00:15,9.087,0,9.087,0,9.087,22.003,7.374,-11.662,18,20.429,-32.092,7.2435,0,0,0,0
02.01.2018 00:30,15.026,0,15.026,0,15.026,21.971,5.188,-11.694,18,20.372,-32.066,13.729,0,0,0,0
02.01.2018 00:45,14.103,0,14.103,0,14.103,21.932,7.426,-11.8,18,20.307,-32.107,12.2465,0,0,0,0
02.01.2018 01:00,11.225,0,11.225,0,11.225,21.889,8.413,-11.764,18,20.223,-31.986,9.12175,0,0,0,0
02.01.2018 01:15,8.916,0,8.916,0,8.916,21.845,9.979,-11.705,18,20.202,-31.907,6.42125,0,0,0,0
02.01.2018 01:30,13.673,0,13.673,0,13.673,21.799,5.851,-11.726,18,20.171,-31.897,12.21025,0,0,0,0
02.01.2018 01:45,15.193,0,15.193,0,15.193,21.762,6.847,-11.66,18,20.12,-31.78,13.48125,0,0,0,0
02.01.2018 02:00,13.59,0,13.59,0,13.59,21.717,7.926,-11.48,18,20.048,-31.529,11.6085,0,0,0,0
02.01.2018 02:15,9.176,0,9.176,0,9.176,21.684,9.025,-11.337,18,20.03,-31.367,6.91975,0,0,0,0
02.01.2018 02:30,10.982,0,10.982,0,10.982,21.633,5.889,-11.223,18,20.006,-31.229,9.50975,0,0,0,0
02.01.2018 02:45,13.254,0,13.254,0,13.254,21.601,6.409,-11.112,18,19.95,-31.062,11.65175,0,0,0,0
02.01.2018 03:00,13.183,0,13.183,0,13.183,21.544,7.595,-10.98,18,19.919,-30.899,11.28425,0,0,0,0
02.01.2018 03:15,8.714,0,8.714,0,8.714,21.511,8.796,-10.897,18,19.856,-30.752,6.515,0,0,0,0
02.01.2018 03:30,11.949,0,11.949,0,11.949,21.456,5.897,-10.878,18,19.825,-30.703,10.47475,0,0,0,0
02.01.2018 03:45,13.718,0,13.718,0,13.718,21.416,5.989,-10.85,18,19.793,-30.643,12.22075,0,0,0,0
02.01.2018 04:00,12.886,0,12.886,0,12.886,21.362,7.952,-10.866,18,19.763,-30.629,10.898,0,0,0,0
02.01.2018 04:15,10.185,0,10.185,0,10.185,21.327,8.784,-10.88,18.2683,19.716,-30.596,7.989,0,0,0,0
02.01.2018 04:30,11.134,0,11.134,0,11.134,21.278,5.646,-10.8,18.56,19.692,-30.492,9.7225,0,0,0,0
02.01.2018 04:45,13.794,0,13.794,0,13.794,21.249,6.4,-10.563,18.8517,19.647,-30.21,12.194,0,0,0,0
02.01.2018 05:00,18.17,0,18.17,0,18.17,21.22,6.611,-10.438,19.1433,19.633,-30.071,16.51725,0,0,0,0
02.01.2018 05:15,12.442,0,12.442,0,12.442,21.185,9.546,-10.367,19.435,19.607,-29.974,10.0555,0,0,0,0
02.01.2018 05:30,13.776,0,13.776,0,13.776,21.169,0,-10.329,19.7267,19.619,-29.948,13.776,0,0,0,0
02.01.2018 05:45,15.997,0,15.997,0,15.997,21.163,15.894,-10.235,20.0183,19.623,-29.858,12.0235,0,0,0,0
02.01.2018 06:00,17.901,0,17.901,0,17.901,21.136,41.847,-10.158,20.31,19.609,-29.767,7.43925,0,0,0,0
02.01.2018 06:15,22.319,0,22.319,0,22.319,21.122,47.311,-10.016,20.6017,19.642,-29.659,10.49125,0,0,0,0
02.01.2018 06:30,21.602,0,21.602,0,21.602,21.121,66.06,-9.988,20.8933,19.682,-29.67,5.087,0,0,0,0
02.01.2018 06:45,18.094,0,18.094,0,18.094,21.118,69.391,-9.99,21.185,19.741,-29.73,0.74625,0,0,0,0
02.01.2018 07:00,22.108,0,22.108,0,22.108,21.127,49.186,-10.099,21.4767,19.801,-29.899,9.8115,0,0,0,0
02.01.2018 07:15,26.069,0,26.069,0,26.069,21.134,67.153,-10.101,21.5,19.829,-29.93,9.28075,0,0.818,0.85,0
02.01.2018 07:30,29.836,0,29.836,0,29.836,21.13,75.231,-10.014,21.5,19.852,-29.866,11.02825,0,5.455,5.374,0
02.01.2018 07:45,32.86,0,32.86,0,32.86,21.137,88.929,-9.804,21.5,19.95,-29.754,10.62775,0,12.302,12.091,0
02.01.2018 08:00,34.256,0,34.256,0,34.256,21.143,89.852,-9.541,21.5,19.982,-29.523,11.793,0,22.204,21.791,0
02.01.2018 08:15,34.492,0,34.492,0,34.492,21.161,88.416,-9.245,21.5,20.029,-29.274,12.388,0,33.054,32.399,0
02.01.2018 08:30,29.148,0,29.148,0,29.148,21.168,94.987,-8.985,21.5,20.11,-29.095,5.40125,0,38.191,37.428,0
02.01.2018 08:45,34.452,0,34.452,0,34.452,21.17,76.02,-8.67,21.5,20.149,-28.82,15.447,0,53.1,51.969,0
02.01.2018 09:00,31.964,0,31.964,0,31.964,21.195,73.593,-8.319,21.5,20.23,-28.55,13.56575,0,79.438,77.692,0
02.01.2018 09:15,33.504,0,33.504,0,33.504,21.205,78.039,-8.008,21.5,20.333,-28.34,13.99425,0,90.905,88.99,0
02.01.2018 09:30,29.756,0,29.908,0.152,29.756,21.223,72.584,-7.638,21.5,20.429,-28.067,11.762,0,93.251,91.274,0
02.01.2018 09:45,31.972,0,31.993,0.021,31.972,21.232,83.929,-6.931,21.5,20.522,-27.453,11.01075,0,100.608,98.592,0
02.01.2018 10:00,30.676,0,30.715,0.039,30.676,21.274,88.299,-6.28,21.5,20.549,-26.83,8.64025,0.011,130.32,127.577,0
02.01.2018 10:15,30.312,0,30.688,0.376,30.312,21.283,77.711,-6.01,21.5,20.534,-26.544,11.26025,0,154.847,151.563,0
02.01.2018 10:30,33.44,0,34.049,0.609,33.44,21.31,77.932,-5.472,21.5,20.588,-26.061,14.566,0.303,175.69,171.967,11.07016
02.01.2018 10:45,35.904,0,36.687,0.783,35.904,21.342,77.06,-4.42,21.5,20.692,-25.112,17.422,0.464,219.003,214.46,13.24072
02.01.2018 11:00,33.82,0,34.567,0.747,33.82,21.356,75.689,-3.669,21.5,20.734,-24.403,15.64475,0.815,264.453,259.107,11.89001
02.01.2018 11:15,29.6,0,30.158,0.558,29.6,21.373,75.866,-3.061,21.5,20.781,-23.842,11.1915,0,253.18,248.293,8.50554
02.01.2018 11:30,33.012,0,34.091,1.079,33.012,21.414,54.41,-2.565,21.5,20.772,-23.337,20.4885,0.132,250.557,245.637,15.57126
02.01.2018 11:45,32.104,0,33.525,1.421,32.104,21.423,62.513,-1.804,21.5,20.76,-22.564,17.89675,4.054,304.1,296.327,13.60153
02.01.2018 12:00,27.396,0,29.909,2.513,27.396,21.462,66.267,-1.228,21.5,20.808,-22.037,13.34225,23.888,315.327,297.983,10.14011
02.01.2018 12:15,26.728,0,29.308,2.58,26.728,21.483,50.376,-0.614,21.5,20.861,-21.474,16.714,27.582,295.877,277.12,12.70264
02.01.2018 12:30,34.256,0,36.046,1.79,34.256,21.513,55.794,0.223,21.5,20.933,-20.71,22.0975,22.54,280.823,264.95,16.7941
02.01.2018 12:45,33.628,0,35.733,2.105,33.628,21.55,69.871,0.415,21.5,20.957,-20.542,18.26525,0.725,267.63,262.1,13.88159
02.01.2018 13:00,26.308,0,30.299,3.991,26.308,21.587,70.325,1.231,21.5,21.007,-19.776,12.71775,27.581,330.133,311.267,9.66549
02.01.2018 13:15,22.748,0,27.44,4.692,22.748,21.615,49.246,2.822,21.5,21.095,-18.273,15.1285,14.839,263.383,251.813,11.49766
02.01.2018 13:30,21.976,0,27.215,5.239,21.976,21.655,54.72,3.649,21.5,21.171,-17.521,13.535,9.626,253.193,244.303,10.2866
02.01.2018 13:45,20.148,0,29.81,9.662,20.148,21.693,48.342,3.674,21.5,21.225,-17.552,17.7245,22.334,275.23,260.973,13.47062
02.01.2018 14:00,21.084,0,31.93,10.846,21.084,21.73,63.716,3.616,21.5,21.296,-17.68,16.001,99.197,288.25,244.467,12.16076
02.01.2018 14:15,18.444,0,33.343,14.899,18.444,21.764,36.846,3.448,21.5,21.328,-17.88,24.1315,117.637,303.917,256.097,17.65509765
02.01.2018 14:30,2.58,3.055,29.599,30.074,-0.475,21.797,44.162,3.506,21.5,21.383,-17.877,18.5585,347.033,287.657,165.92,14.10446
02.01.2018 14:45,1.948,2.798,29.517,30.367,-0.85,21.816,28.338,3.565,21.5,21.483,-17.918,22.4325,568.35,281.693,100.427,17.0487
02.01.2018 15:00,0.432,1.609,29.941,31.118,-1.177,21.871,43.392,3.637,21.5,21.544,-17.907,19.093,599.35,256.157,83.931,14.51068
02.01.2018 15:15,1.724,0.439,28.057,26.772,1.285,21.903,44.353,3.412,21.5,21.689,-18.277,16.96875,576.603,217.977,71.332,12.89625
02.01.2018 15:30,22.132,0,28.42,6.288,22.132,21.958,24.212,3.153,21.5,21.731,-18.578,22.367,347.841,136.458,57.745,16.99892
02.01.2018 15:45,22.8,0,28.228,5.428,22.8,22.01,38.276,2.64,21.5,21.742,-19.102,18.659,110.882,99.727,78.884,13.95221661
02.01.2018 16:00,22.508,0,25.641,3.133,22.508,22.042,38.48,1.939,21.5,21.736,-19.797,16.021,26.391,60.083,54.948,12.17596
02.01.2018 16:15,27.448,0,28.981,1.533,27.448,22.07,24.832,1.539,21.5,21.669,-20.13,22.773,0,33.041,32.622,17.30748
02.01.2018 16:30,29.4,0,29.438,0.038,29.4,22.101,34.891,1.273,21.5,21.602,-20.329,20.71525,0,14.947,14.887,14.89307659
02.01.2018 16:45,30.144,0,30.144,0,30.144,22.126,11.998,1.074,21.5,21.591,-20.517,27.1445,0,4.049,4.239,20.62982
02.01.2018 17:00,30.972,0,30.972,0,30.972,22.176,25.71,0.87,21.5,21.567,-20.697,24.5445,0,0.242,0.322,18.23491771
02.01.2018 17:15,28.676,0,28.676,0,28.676,22.18,35.023,0.703,21.5,21.528,-20.825,19.92025,0,0,0,14.31804617
