Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2023-07-31 12:00:00,Canada,Québec,CA-QC,1.98,32.74,99.47,97.93,hydroquebec.com,false,
2023-07-31 13:00:00,Canada,Québec,CA-QC,1.83,32.37,99.51,98.17,hydroquebec.com,false,
2023-07-31 14:00:00,Canada,Québec,CA-QC,0.49,30.72,99.87,99.55,hydroquebec.com,false,
2023-07-31 15:00:00,Canada,Québec,CA-QC,1.59,31.8,99.57,98.59,hydroquebec.com,false,
2023-07-31 16:00:00,Canada,Québec,CA-QC,1.18,31.35,99.68,98.98,hydroquebec.com,false,
2023-07-31 17:00:00,Canada,Québec,CA-QC,0.04,29.98,99.99,99.96,hydroquebec.com,false,
2023-07-31 18:00:00,Canada,Québec,CA-QC,0.63,30.55,99.83,99.47,hydroquebec.com,false,
2023-07-31 19:00:00,Canada,Québec,CA-QC,1.1,31.13,99.7,99.11,hydroquebec.com,false,
2023-07-31 20:00:00,Canada,Québec,CA-QC,0.08,30.03,99.98,99.94,hydroquebec.com,false,
2023-07-31 21:00:00,Canada,Québec,CA-QC,0.0,29.74,100.0,100.0,hydroquebec.com,false,
2023-07-31 22:00:00,Canada,Québec,CA-QC,0.67,30.52,99.82,99.5,hydroquebec.com,false,
2023-07-31 23:00:00,Canada,Québec,CA-QC,0.07,29.95,99.98,99.95,hydroquebec.com,false,
2023-08-01 00:00:00,Canada,Québec,CA-QC,1.2,31.19,99.68,99.1,hydroquebec.com,false,
2023-08-01 01:00:00,Canada,Québec,CA-QC,1.22,31.23,99.67,99.03,hydroquebec.com,false,
2023-08-01 02:00:00,Canada,Québec,CA-QC,2.22,32.56,99.4,98.25,hydroquebec.com,false,
2023-08-01 03:00:00,Canada,Québec,CA-QC,3.98,35.16,98.93,96.81,hydroquebec.com,false,
2023-08-01 04:00:00,Canada,Québec,CA-QC,5.51,37.37,98.52,95.0,hydroquebec.com,false,
2023-08-01 05:00:00,Canada,Québec,CA-QC,9.32,42.06,97.6,92.77,hydroquebec.com,false,
2023-08-01 06:00:00,Canada,Québec,CA-QC,8.76,41.36,97.76,92.5,hydroquebec.com,false,
2023-08-01 07:00:00,Canada,Québec,CA-QC,8.17,40.6,97.92,92.55,hydroquebec.com,false,
2023-08-01 08:00:00,Canada,Québec,CA-QC,7.67,39.97,98.05,92.59,hydroquebec.com,false,
2023-08-01 09:00:00,Canada,Québec,CA-QC,7.67,39.97,98.05,92.98,hydroquebec.com,false,
2023-08-01 10:00:00,Canada,Québec,CA-QC,7.63,39.65,98.06,93.22,hydroquebec.com,false,
2023-08-01 11:00:00,Canada,Québec,CA-QC,6.94,38.73,98.24,94.5,hydroquebec.com,false,
2023-08-01 12:00:00,Canada,Québec,CA-QC,6.46,37.8,98.34,94.74,hydroquebec.com,false,
2023-08-01 13:00:00,Canada,Québec,CA-QC,3.85,34.58,98.97,96.14,hydroquebec.com,false,
2023-08-01 14:00:00,Canada,Québec,CA-QC,1.73,32.2,99.53,98.34,hydroquebec.com,false,
2023-08-01 15:00:00,Canada,Québec,CA-QC,1.76,32.05,99.53,98.37,hydroquebec.com,false,
2023-08-01 16:00:00,Canada,Québec,CA-QC,2.35,32.67,99.37,97.99,hydroquebec.com,false,
2023-08-01 17:00:00,Canada,Québec,CA-QC,2.38,32.54,99.36,98.06,hydroquebec.com,false,
2023-08-01 18:00:00,Canada,Québec,CA-QC,1.49,31.27,99.6,98.76,hydroquebec.com,false,
2023-08-01 19:00:00,Canada,Québec,CA-QC,1.59,31.27,99.57,98.66,hydroquebec.com,false,
2023-08-01 20:00:00,Canada,Québec,CA-QC,1.34,30.96,99.64,98.91,hydroquebec.com,false,
2023-08-01 21:00:00,Canada,Québec,CA-QC,0.22,29.53,99.94,99.83,hydroquebec.com,false,
2023-08-01 22:00:00,Canada,Québec,CA-QC,0.0,29.21,100.0,100.0,hydroquebec.com,false,
2023-08-01 23:00:00,Canada,Québec,CA-QC,0.0,29.36,100.0,100.0,hydroquebec.com,false,
2023-08-02 00:00:00,Canada,Québec,CA-QC,0.59,30.1,99.84,99.51,hydroquebec.com,false,
2023-08-02 01:00:00,Canada,Québec,CA-QC,1.22,30.89,99.67,99.0,hydroquebec.com,false,
2023-08-02 02:00:00,Canada,Québec,CA-QC,2.82,33.03,99.24,97.73,hydroquebec.com,false,
2023-08-02 03:00:00,Canada,Québec,CA-QC,4.2,35.04,98.86,96.61,hydroquebec.com,false,
2023-08-02 04:00:00,Canada,Québec,CA-QC,5.42,36.45,98.53,94.63,hydroquebec.com,false,
2023-08-02 05:00:00,Canada,Québec,CA-QC,8.09,39.73,97.92,93.24,hydroquebec.com,false,
2023-08-02 06:00:00,Canada,Québec,CA-QC,7.43,39.03,98.11,92.98,hydroquebec.com,false,
2023-08-02 07:00:00,Canada,Québec,CA-QC,7.2,38.85,98.17,92.89,hydroquebec.com,false,
2023-08-02 08:00:00,Canada,Québec,CA-QC,6.46,37.84,98.37,92.81,hydroquebec.com,false,
2023-08-02 09:00:00,Canada,Québec,CA-QC,6.57,38.03,98.34,93.0,hydroquebec.com,false,
2023-08-02 10:00:00,Canada,Québec,CA-QC,5.3,36.43,98.63,93.83,hydroquebec.com,false,
2023-08-02 11:00:00,Canada,Québec,CA-QC,3.82,34.64,98.97,95.28,hydroquebec.com,false,
2023-08-02 12:00:00,Canada,Québec,CA-QC,3.67,34.41,99.01,95.65,hydroquebec.com,false,
2023-08-02 13:00:00,Canada,Québec,CA-QC,2.3,32.82,99.38,97.56,hydroquebec.com,false,
2023-08-02 14:00:00,Canada,Québec,CA-QC,1.59,31.78,99.57,98.34,hydroquebec.com,false,
2023-08-02 15:00:00,Canada,Québec,CA-QC,1.58,31.65,99.57,98.44,hydroquebec.com,false,
2023-08-02 16:00:00,Canada,Québec,CA-QC,1.24,31.18,99.66,98.8,hydroquebec.com,false,
2023-08-02 17:00:00,Canada,Québec,CA-QC,1.07,31.02,99.71,99.03,hydroquebec.com,false,
2023-08-02 18:00:00,Canada,Québec,CA-QC,0.75,30.75,99.8,99.36,hydroquebec.com,false,
2023-08-02 19:00:00,Canada,Québec,CA-QC,1.49,31.62,99.6,98.75,hydroquebec.com,false,
2023-08-02 20:00:00,Canada,Québec,CA-QC,0.0,29.87,100.0,100.0,hydroquebec.com,false,
2023-08-02 21:00:00,Canada,Québec,CA-QC,0.0,29.58,100.0,100.0,hydroquebec.com,false,
2023-08-02 22:00:00,Canada,Québec,CA-QC,0.0,29.47,100.0,100.0,hydroquebec.com,false,
2023-08-02 23:00:00,Canada,Québec,CA-QC,0.0,29.54,100.0,100.0,hydroquebec.com,false,
2023-08-03 00:00:00,Canada,Québec,CA-QC,0.6,30.37,99.84,99.53,hydroquebec.com,false,
2023-08-03 01:00:00,Canada,Québec,CA-QC,0.62,30.5,99.83,99.5,hydroquebec.com,false,
2023-08-03 02:00:00,Canada,Québec,CA-QC,2.48,32.82,99.33,97.87,hydroquebec.com,false,
2023-08-03 03:00:00,Canada,Québec,CA-QC,3.6,34.44,99.03,96.69,hydroquebec.com,false,
2023-08-03 04:00:00,Canada,Québec,CA-QC,6.98,38.58,98.21,94.64,hydroquebec.com,false,
2023-08-03 05:00:00,Canada,Québec,CA-QC,7.27,39.07,98.14,93.98,hydroquebec.com,false,
2023-08-03 06:00:00,Canada,Québec,CA-QC,6.81,38.48,98.26,93.58,hydroquebec.com,false,
2023-08-03 07:00:00,Canada,Québec,CA-QC,7.33,39.25,98.12,93.17,hydroquebec.com,false,
2023-08-03 08:00:00,Canada,Québec,CA-QC,6.87,38.68,98.25,93.22,hydroquebec.com,false,
2023-08-03 09:00:00,Canada,Québec,CA-QC,6.77,38.48,98.28,94.03,hydroquebec.com,false,
2023-08-03 10:00:00,Canada,Québec,CA-QC,5.78,37.1,98.54,95.47,hydroquebec.com,false,
2023-08-03 11:00:00,Canada,Québec,CA-QC,5.04,36.01,98.74,96.72,hydroquebec.com,false,
2023-08-03 12:00:00,Canada,Québec,CA-QC,4.9,35.59,98.77,96.95,hydroquebec.com,false,
2023-08-03 13:00:00,Canada,Québec,CA-QC,2.0,32.02,99.46,98.21,hydroquebec.com,false,
2023-08-03 14:00:00,Canada,Québec,CA-QC,0.26,29.89,99.93,99.8,hydroquebec.com,false,
2023-08-03 15:00:00,Canada,Québec,CA-QC,0.04,29.39,99.99,99.97,hydroquebec.com,false,
2023-08-03 16:00:00,Canada,Québec,CA-QC,0.0,29.13,100.0,100.0,hydroquebec.com,false,
2023-08-03 17:00:00,Canada,Québec,CA-QC,0.0,29.04,100.0,100.0,hydroquebec.com,false,
2023-08-03 18:00:00,Canada,Québec,CA-QC,0.0,29.05,100.0,100.0,hydroquebec.com,false,
2023-08-03 19:00:00,Canada,Québec,CA-QC,0.0,28.94,100.0,100.0,hydroquebec.com,false,
2023-08-03 20:00:00,Canada,Québec,CA-QC,0.0,28.77,100.0,100.0,hydroquebec.com,false,
2023-08-03 21:00:00,Canada,Québec,CA-QC,0.0,28.58,100.0,100.0,hydroquebec.com,false,
2023-08-03 22:00:00,Canada,Québec,CA-QC,0.0,28.44,100.0,100.0,hydroquebec.com,false,
2023-08-03 23:00:00,Canada,Québec,CA-QC,0.0,28.46,100.0,100.0,hydroquebec.com,false,
2023-08-04 00:00:00,Canada,Québec,CA-QC,0.0,28.6,100.0,100.0,hydroquebec.com,false,
2023-08-04 01:00:00,Canada,Québec,CA-QC,0.0,28.7,100.0,100.0,hydroquebec.com,false,
2023-08-04 02:00:00,Canada,Québec,CA-QC,0.05,28.99,99.99,99.96,hydroquebec.com,false,
2023-08-04 03:00:00,Canada,Québec,CA-QC,0.96,30.43,99.74,99.21,hydroquebec.com,false,
2023-08-04 04:00:00,Canada,Québec,CA-QC,3.95,34.27,98.93,96.54,hydroquebec.com,false,
2023-08-04 05:00:00,Canada,Québec,CA-QC,5.98,37.11,98.38,94.77,hydroquebec.com,false,
2023-08-04 06:00:00,Canada,Québec,CA-QC,8.77,40.27,97.73,93.37,hydroquebec.com,false,
2023-08-04 07:00:00,Canada,Québec,CA-QC,9.78,41.24,97.5,92.72,hydroquebec.com,false,
2023-08-04 08:00:00,Canada,Québec,CA-QC,9.8,41.34,97.5,92.69,hydroquebec.com,false,
2023-08-04 09:00:00,Canada,Québec,CA-QC,9.78,41.26,97.51,92.7,hydroquebec.com,false,
2023-08-04 10:00:00,Canada,Québec,CA-QC,4.26,34.63,98.85,95.44,hydroquebec.com,false,
2023-08-04 11:00:00,Canada,Québec,CA-QC,2.02,31.92,99.45,97.82,hydroquebec.com,false,
2023-08-04 12:00:00,Canada,Québec,CA-QC,1.3,30.75,99.65,98.65,hydroquebec.com,false,
2023-08-04 13:00:00,Canada,Québec,CA-QC,0.05,29.1,99.99,99.95,hydroquebec.com,false,
2023-08-04 14:00:00,Canada,Québec,CA-QC,0.01,28.88,100.0,99.99,hydroquebec.com,false,
2023-08-04 15:00:00,Canada,Québec,CA-QC,0.0,28.7,100.0,100.0,hydroquebec.com,false,
2023-08-04 16:00:00,Canada,Québec,CA-QC,0.0,28.51,100.0,100.0,hydroquebec.com,false,
2023-08-04 17:00:00,Canada,Québec,CA-QC,0.0,28.55,100.0,100.0,hydroquebec.com,false,
2023-08-04 18:00:00,Canada,Québec,CA-QC,0.0,28.67,100.0,100.0,hydroquebec.com,false,
2023-08-04 19:00:00,Canada,Québec,CA-QC,0.0,28.67,100.0,100.0,hydroquebec.com,false,
2023-08-04 20:00:00,Canada,Québec,CA-QC,0.0,28.7,100.0,100.0,hydroquebec.com,false,
2023-08-04 21:00:00,Canada,Québec,CA-QC,0.0,28.64,100.0,100.0,hydroquebec.com,false,
2023-08-04 22:00:00,Canada,Québec,CA-QC,0.0,28.74,100.0,100.0,hydroquebec.com,false,
2023-08-04 23:00:00,Canada,Québec,CA-QC,0.0,28.93,100.0,100.0,hydroquebec.com,false,
2023-08-05 00:00:00,Canada,Québec,CA-QC,0.0,29.09,100.0,100.0,hydroquebec.com,false,
2023-08-05 01:00:00,Canada,Québec,CA-QC,0.48,29.97,99.87,99.62,hydroquebec.com,false,
2023-08-05 02:00:00,Canada,Québec,CA-QC,0.69,30.51,99.81,99.45,hydroquebec.com,false,
2023-08-05 03:00:00,Canada,Québec,CA-QC,0.71,30.82,99.81,99.39,hydroquebec.com,false,
2023-08-05 04:00:00,Canada,Québec,CA-QC,1.28,31.77,99.65,98.72,hydroquebec.com,false,
2023-08-05 05:00:00,Canada,Québec,CA-QC,1.44,32.27,99.61,98.2,hydroquebec.com,false,
2023-08-05 06:00:00,Canada,Québec,CA-QC,3.94,35.35,98.97,95.93,hydroquebec.com,false,
2023-08-05 07:00:00,Canada,Québec,CA-QC,8.24,40.97,97.97,95.13,hydroquebec.com,false,
2023-08-05 08:00:00,Canada,Québec,CA-QC,9.07,41.83,97.75,93.61,hydroquebec.com,false,
2023-08-05 09:00:00,Canada,Québec,CA-QC,8.88,41.46,97.8,93.07,hydroquebec.com,false,
2023-08-05 10:00:00,Canada,Québec,CA-QC,9.47,42.13,97.63,92.79,hydroquebec.com,false,
2023-08-05 11:00:00,Canada,Québec,CA-QC,8.89,41.41,97.78,93.66,hydroquebec.com,false,
2023-08-05 12:00:00,Canada,Québec,CA-QC,6.69,38.84,98.35,96.18,hydroquebec.com,false,
2023-08-05 13:00:00,Canada,Québec,CA-QC,1.49,32.25,99.6,98.41,hydroquebec.com,false,
2023-08-05 14:00:00,Canada,Québec,CA-QC,1.01,31.38,99.73,98.84,hydroquebec.com,false,
2023-08-05 15:00:00,Canada,Québec,CA-QC,0.01,30.17,100.0,99.99,hydroquebec.com,false,
2023-08-05 16:00:00,Canada,Québec,CA-QC,0.02,30.14,99.99,99.98,hydroquebec.com,false,
2023-08-05 17:00:00,Canada,Québec,CA-QC,0.01,30.24,100.0,99.99,hydroquebec.com,false,
2023-08-05 18:00:00,Canada,Québec,CA-QC,0.01,30.23,100.0,99.99,hydroquebec.com,false,
2023-08-05 19:00:00,Canada,Québec,CA-QC,0.03,30.14,99.99,99.98,hydroquebec.com,false,
2023-08-05 20:00:00,Canada,Québec,CA-QC,0.46,30.5,99.87,99.59,hydroquebec.com,false,
2023-08-05 21:00:00,Canada,Québec,CA-QC,0.0,29.77,100.0,100.0,hydroquebec.com,false,
2023-08-05 22:00:00,Canada,Québec,CA-QC,0.0,29.51,100.0,100.0,hydroquebec.com,false,
2023-08-05 23:00:00,Canada,Québec,CA-QC,0.0,29.48,100.0,100.0,hydroquebec.com,false,
2023-08-06 00:00:00,Canada,Québec,CA-QC,0.17,29.91,99.96,99.85,hydroquebec.com,false,
2023-08-06 01:00:00,Canada,Québec,CA-QC,0.57,30.55,99.84,99.46,hydroquebec.com,false,
2023-08-06 02:00:00,Canada,Québec,CA-QC,0.01,30.07,100.0,99.99,hydroquebec.com,false,
2023-08-06 03:00:00,Canada,Québec,CA-QC,0.78,31.14,99.79,99.16,hydroquebec.com,false,
2023-08-06 04:00:00,Canada,Québec,CA-QC,2.19,32.91,99.41,97.33,hydroquebec.com,false,
2023-08-06 05:00:00,Canada,Québec,CA-QC,2.61,33.55,99.3,96.3,hydroquebec.com,false,
2023-08-06 06:00:00,Canada,Québec,CA-QC,2.85,33.9,99.26,95.98,hydroquebec.com,false,
2023-08-06 07:00:00,Canada,Québec,CA-QC,5.49,37.57,98.67,96.74,hydroquebec.com,false,
2023-08-06 08:00:00,Canada,Québec,CA-QC,6.93,39.37,98.33,96.23,hydroquebec.com,false,
2023-08-06 09:00:00,Canada,Québec,CA-QC,7.5,39.98,98.18,95.07,hydroquebec.com,false,
2023-08-06 10:00:00,Canada,Québec,CA-QC,7.76,39.91,98.1,93.35,hydroquebec.com,false,
2023-08-06 11:00:00,Canada,Québec,CA-QC,7.56,39.65,98.15,93.51,hydroquebec.com,false,
2023-08-06 12:00:00,Canada,Québec,CA-QC,6.66,38.67,98.39,95.63,hydroquebec.com,false,
2023-08-06 13:00:00,Canada,Québec,CA-QC,6.8,38.22,98.34,95.23,hydroquebec.com,false,
2023-08-06 14:00:00,Canada,Québec,CA-QC,5.49,36.63,98.65,96.52,hydroquebec.com,false,
2023-08-06 15:00:00,Canada,Québec,CA-QC,4.85,35.78,98.82,97.72,hydroquebec.com,false,
2023-08-06 16:00:00,Canada,Québec,CA-QC,0.24,30.13,99.94,99.86,hydroquebec.com,false,
2023-08-06 17:00:00,Canada,Québec,CA-QC,1.23,30.97,99.67,98.55,hydroquebec.com,false,
2023-08-06 18:00:00,Canada,Québec,CA-QC,0.61,30.43,99.83,99.27,hydroquebec.com,false,
2023-08-06 19:00:00,Canada,Québec,CA-QC,0.0,29.83,100.0,100.0,hydroquebec.com,false,
2023-08-06 20:00:00,Canada,Québec,CA-QC,0.0,29.68,100.0,100.0,hydroquebec.com,false,
2023-08-06 21:00:00,Canada,Québec,CA-QC,0.0,29.35,100.0,100.0,hydroquebec.com,false,
2023-08-06 22:00:00,Canada,Québec,CA-QC,0.0,29.05,100.0,100.0,hydroquebec.com,false,
2023-08-06 23:00:00,Canada,Québec,CA-QC,0.0,29.16,100.0,100.0,hydroquebec.com,false,
2023-08-07 00:00:00,Canada,Québec,CA-QC,0.0,29.47,100.0,100.0,hydroquebec.com,false,
2023-08-07 01:00:00,Canada,Québec,CA-QC,0.0,29.68,100.0,100.0,hydroquebec.com,false,
2023-08-07 02:00:00,Canada,Québec,CA-QC,0.03,30.07,99.99,99.97,hydroquebec.com,false,
2023-08-07 03:00:00,Canada,Québec,CA-QC,1.13,31.64,99.69,98.48,hydroquebec.com,false,
2023-08-07 04:00:00,Canada,Québec,CA-QC,1.91,32.84,99.48,97.16,hydroquebec.com,false,
2023-08-07 05:00:00,Canada,Québec,CA-QC,2.54,33.84,99.34,96.71,hydroquebec.com,false,
2023-08-07 06:00:00,Canada,Québec,CA-QC,5.89,37.74,98.55,94.63,hydroquebec.com,false,
2023-08-07 07:00:00,Canada,Québec,CA-QC,7.08,39.32,98.26,93.6,hydroquebec.com,false,
2023-08-07 08:00:00,Canada,Québec,CA-QC,7.76,40.42,98.1,94.1,hydroquebec.com,false,
2023-08-07 09:00:00,Canada,Québec,CA-QC,6.35,38.74,98.45,95.28,hydroquebec.com,false,
2023-08-07 10:00:00,Canada,Québec,CA-QC,2.78,34.3,99.31,97.19,hydroquebec.com,false,
2023-08-07 11:00:00,Canada,Québec,CA-QC,0.1,31.03,99.97,99.91,hydroquebec.com,false,
2023-08-07 12:00:00,Canada,Québec,CA-QC,0.09,30.52,99.98,99.83,hydroquebec.com,false,
2023-08-07 13:00:00,Canada,Québec,CA-QC,0.03,30.14,99.99,99.96,hydroquebec.com,false,
2023-08-07 14:00:00,Canada,Québec,CA-QC,1.41,31.4,99.62,98.35,hydroquebec.com,false,
2023-08-07 15:00:00,Canada,Québec,CA-QC,1.73,31.92,99.53,98.42,hydroquebec.com,false,
2023-08-07 16:00:00,Canada,Québec,CA-QC,0.58,30.53,99.84,99.51,hydroquebec.com,false,
2023-08-07 17:00:00,Canada,Québec,CA-QC,0.02,29.78,99.99,99.98,hydroquebec.com,false,
2023-08-07 18:00:00,Canada,Québec,CA-QC,0.0,29.78,100.0,100.0,hydroquebec.com,false,
2023-08-07 19:00:00,Canada,Québec,CA-QC,0.74,30.64,99.8,99.39,hydroquebec.com,false,
2023-08-07 20:00:00,Canada,Québec,CA-QC,0.0,29.8,100.0,100.0,hydroquebec.com,false,
2023-08-07 21:00:00,Canada,Québec,CA-QC,0.0,29.49,100.0,100.0,hydroquebec.com,false,
2023-08-07 22:00:00,Canada,Québec,CA-QC,0.0,29.34,100.0,100.0,hydroquebec.com,false,
2023-08-07 23:00:00,Canada,Québec,CA-QC,0.65,30.09,99.83,99.4,hydroquebec.com,false,
2023-08-08 00:00:00,Canada,Québec,CA-QC,1.7,31.19,99.54,98.41,hydroquebec.com,false,
2023-08-08 01:00:00,Canada,Québec,CA-QC,2.43,32.05,99.34,97.88,hydroquebec.com,false,
2023-08-08 02:00:00,Canada,Québec,CA-QC,1.26,30.89,99.66,98.93,hydroquebec.com,false,
2023-08-08 03:00:00,Canada,Québec,CA-QC,2.81,32.59,99.24,97.07,hydroquebec.com,false,
2023-08-08 04:00:00,Canada,Québec,CA-QC,2.55,32.42,99.31,96.88,hydroquebec.com,false,
2023-08-08 05:00:00,Canada,Québec,CA-QC,2.01,31.67,99.46,96.49,hydroquebec.com,false,
2023-08-08 06:00:00,Canada,Québec,CA-QC,6.49,37.0,98.38,94.49,hydroquebec.com,false,
2023-08-08 07:00:00,Canada,Québec,CA-QC,6.7,37.2,98.34,94.13,hydroquebec.com,false,
2023-08-08 08:00:00,Canada,Québec,CA-QC,6.68,36.96,98.34,93.56,hydroquebec.com,false,
2023-08-08 09:00:00,Canada,Québec,CA-QC,6.07,36.3,98.51,94.99,hydroquebec.com,false,
2023-08-08 10:00:00,Canada,Québec,CA-QC,1.36,30.35,99.64,97.41,hydroquebec.com,false,
2023-08-08 11:00:00,Canada,Québec,CA-QC,1.26,29.87,99.66,97.73,hydroquebec.com,false,
2023-08-08 12:00:00,Canada,Québec,CA-QC,0.7,29.23,99.81,99.01,hydroquebec.com,false,
2023-08-08 13:00:00,Canada,Québec,CA-QC,0.55,28.9,99.85,99.33,hydroquebec.com,false,
2023-08-08 14:00:00,Canada,Québec,CA-QC,1.2,29.6,99.68,98.69,hydroquebec.com,false,
2023-08-08 15:00:00,Canada,Québec,CA-QC,1.46,30.04,99.61,98.64,hydroquebec.com,false,
2023-08-08 16:00:00,Canada,Québec,CA-QC,1.56,30.28,99.58,98.61,hydroquebec.com,false,
2023-08-08 17:00:00,Canada,Québec,CA-QC,2.43,31.46,99.34,97.93,hydroquebec.com,false,
2023-08-08 18:00:00,Canada,Québec,CA-QC,2.32,31.37,99.37,98.07,hydroquebec.com,false,
2023-08-08 19:00:00,Canada,Québec,CA-QC,2.08,31.02,99.44,98.27,hydroquebec.com,false,
2023-08-08 20:00:00,Canada,Québec,CA-QC,1.03,29.78,99.72,99.18,hydroquebec.com,false,
2023-08-08 21:00:00,Canada,Québec,CA-QC,0.0,28.4,100.0,100.0,hydroquebec.com,false,
2023-08-08 22:00:00,Canada,Québec,CA-QC,0.0,28.26,100.0,100.0,hydroquebec.com,false,
2023-08-08 23:00:00,Canada,Québec,CA-QC,0.0,28.35,100.0,100.0,hydroquebec.com,false,
2023-08-09 00:00:00,Canada,Québec,CA-QC,0.0,28.63,100.0,100.0,hydroquebec.com,false,
2023-08-09 01:00:00,Canada,Québec,CA-QC,0.0,28.99,100.0,100.0,hydroquebec.com,false,
2023-08-09 02:00:00,Canada,Québec,CA-QC,0.52,30.08,99.86,99.58,hydroquebec.com,false,
2023-08-09 03:00:00,Canada,Québec,CA-QC,5.61,36.64,98.59,97.15,hydroquebec.com,false,
2023-08-09 04:00:00,Canada,Québec,CA-QC,2.91,33.41,99.22,97.4,hydroquebec.com,false,
2023-08-09 05:00:00,Canada,Québec,CA-QC,5.46,36.52,98.65,96.92,hydroquebec.com,false,
2023-08-09 06:00:00,Canada,Québec,CA-QC,7.17,38.67,98.24,95.5,hydroquebec.com,false,
2023-08-09 07:00:00,Canada,Québec,CA-QC,8.01,39.75,98.02,94.08,hydroquebec.com,false,
2023-08-09 08:00:00,Canada,Québec,CA-QC,8.22,40.05,97.96,93.74,hydroquebec.com,false,
2023-08-09 09:00:00,Canada,Québec,CA-QC,8.17,39.81,97.97,93.7,hydroquebec.com,false,
2023-08-09 10:00:00,Canada,Québec,CA-QC,5.91,37.11,98.54,96.09,hydroquebec.com,false,
2023-08-09 11:00:00,Canada,Québec,CA-QC,0.7,30.56,99.82,99.21,hydroquebec.com,false,
2023-08-09 12:00:00,Canada,Québec,CA-QC,0.5,29.93,99.87,99.44,hydroquebec.com,false,
2023-08-09 13:00:00,Canada,Québec,CA-QC,0.0,29.23,100.0,100.0,hydroquebec.com,false,
2023-08-09 14:00:00,Canada,Québec,CA-QC,0.0,29.1,100.0,100.0,hydroquebec.com,false,
2023-08-09 15:00:00,Canada,Québec,CA-QC,0.0,28.96,100.0,100.0,hydroquebec.com,false,
2023-08-09 16:00:00,Canada,Québec,CA-QC,0.0,28.97,100.0,100.0,hydroquebec.com,false,
2023-08-09 17:00:00,Canada,Québec,CA-QC,0.0,29.09,100.0,100.0,hydroquebec.com,false,
2023-08-09 18:00:00,Canada,Québec,CA-QC,0.0,29.01,100.0,100.0,hydroquebec.com,false,
2023-08-09 19:00:00,Canada,Québec,CA-QC,0.0,28.96,100.0,100.0,hydroquebec.com,false,
2023-08-09 20:00:00,Canada,Québec,CA-QC,0.0,28.93,100.0,100.0,hydroquebec.com,false,
2023-08-09 21:00:00,Canada,Québec,CA-QC,0.0,28.71,100.0,100.0,hydroquebec.com,false,
2023-08-09 22:00:00,Canada,Québec,CA-QC,0.0,28.6,100.0,100.0,hydroquebec.com,false,
2023-08-09 23:00:00,Canada,Québec,CA-QC,0.0,28.82,100.0,100.0,hydroquebec.com,false,
2023-08-10 00:00:00,Canada,Québec,CA-QC,0.0,29.03,100.0,100.0,hydroquebec.com,false,
2023-08-10 01:00:00,Canada,Québec,CA-QC,0.0,29.11,100.0,100.0,hydroquebec.com,false,
2023-08-10 02:00:00,Canada,Québec,CA-QC,0.0,29.43,100.0,100.0,hydroquebec.com,false,
2023-08-10 03:00:00,Canada,Québec,CA-QC,0.05,29.91,99.99,99.96,hydroquebec.com,false,
2023-08-10 04:00:00,Canada,Québec,CA-QC,2.4,32.7,99.35,97.65,hydroquebec.com,false,
2023-08-10 05:00:00,Canada,Québec,CA-QC,6.67,38.06,98.33,95.95,hydroquebec.com,false,
2023-08-10 06:00:00,Canada,Québec,CA-QC,8.69,40.73,97.84,94.6,hydroquebec.com,false,
2023-08-10 07:00:00,Canada,Québec,CA-QC,8.96,41.17,97.77,93.87,hydroquebec.com,false,
2023-08-10 08:00:00,Canada,Québec,CA-QC,9.09,41.51,97.73,93.83,hydroquebec.com,false,
2023-08-10 09:00:00,Canada,Québec,CA-QC,8.27,40.74,97.95,95.13,hydroquebec.com,false,
2023-08-10 10:00:00,Canada,Québec,CA-QC,5.79,37.67,98.58,97.04,hydroquebec.com,false,
2023-08-10 11:00:00,Canada,Québec,CA-QC,0.14,30.65,99.97,99.95,hydroquebec.com,false,
2023-08-10 12:00:00,Canada,Québec,CA-QC,0.0,30.17,100.0,100.0,hydroquebec.com,false,
2023-08-10 13:00:00,Canada,Québec,CA-QC,0.0,30.08,100.0,100.0,hydroquebec.com,false,
2023-08-10 14:00:00,Canada,Québec,CA-QC,0.0,29.89,100.0,100.0,hydroquebec.com,false,
2023-08-10 15:00:00,Canada,Québec,CA-QC,0.0,29.69,100.0,100.0,hydroquebec.com,false,
2023-08-10 16:00:00,Canada,Québec,CA-QC,0.0,29.53,100.0,100.0,hydroquebec.com,false,
2023-08-10 17:00:00,Canada,Québec,CA-QC,0.0,29.47,100.0,100.0,hydroquebec.com,false,
2023-08-10 18:00:00,Canada,Québec,CA-QC,0.0,29.54,100.0,100.0,hydroquebec.com,false,
2023-08-10 19:00:00,Canada,Québec,CA-QC,0.0,29.76,100.0,100.0,hydroquebec.com,false,
2023-08-10 20:00:00,Canada,Québec,CA-QC,0.0,29.97,100.0,100.0,hydroquebec.com,false,
2023-08-10 21:00:00,Canada,Québec,CA-QC,0.0,29.94,100.0,100.0,hydroquebec.com,false,
2023-08-10 22:00:00,Canada,Québec,CA-QC,0.0,29.77,100.0,100.0,hydroquebec.com,false,
2023-08-10 23:00:00,Canada,Québec,CA-QC,0.0,29.72,100.0,100.0,hydroquebec.com,false,
